108.88,12.32,-19.48
109.05,12.30,-18.79
109.22,12.28,-18.03
109.39,12.26,-17.42
109.56,12.23,-16.86
109.73,12.21,-16.17
109.90,12.19,-15.67
110.07,12.17,-14.99
110.24,12.15,-14.39
110.41,12.13,-13.84
110.58,12.11,-13.13
110.75,12.09,-12.61
110.92,12.07,-12.09
111.09,12.05,-11.50
111.26,12.03,-10.99
111.43,12.01,-10.41
111.60,11.99,-9.88
111.77,11.97,-9.42
111.94,11.95,-8.83
112.11,11.93,-8.45
112.28,11.91,-7.85
112.45,11.89,-7.40
112.62,11.88,-6.80
112.79,11.86,-6.37
112.96,11.84,-5.94
113.13,11.82,-5.51
113.30,11.80,-5.10
113.47,11.78,-4.55
113.64,11.76,-4.16
113.81,11.74,-3.77
113.98,11.72,-3.22
114.15,11.70,-2.83
114.32,11.68,-2.47
114.49,11.66,-1.99
114.66,11.65,-1.58
114.83,11.63,-1.24
115.00,11.61,-0.78
115.17,11.59,-0.44
115.34,11.57,-0.11
115.51,11.55,0.22
115.68,11.53,0.69
115.85,11.52,1.00
116.02,11.50,1.32
116.19,11.48,1.74
116.36,11.46,2.05
116.53,11.44,2.33
116.70,11.43,2.67
116.87,11.41,3.04
117.04,11.39,3.32
117.21,11.37,3.71
117.38,11.35,3.97
117.55,11.34,4.25
117.72,11.32,4.52
117.89,11.30,4.86
118.06,11.28,5.16
118.23,11.26,5.43
118.40,11.25,5.71
118.57,11.23,5.94
118.74,11.21,6.27
118.91,11.19,6.51
119.08,11.18,6.79
119.25,11.16,7.04
119.42,11.14,7.28
119.59,11.12,7.51
119.76,11.11,7.77
119.93,11.09,8.02
120.10,11.07,8.24
120.27,11.06,8.46
120.44,11.04,8.65
120.61,11.02,8.91
120.78,11.01,9.11
120.95,10.99,9.29
121.12,10.97,9.55
121.29,10.95,9.72
121.46,10.94,9.95
121.63,10.92,10.18
121.80,10.90,10.35
121.97,10.89,10.55
122.14,10.87,10.73
122.31,10.86,10.89
122.48,10.84,11.08
122.65,10.82,11.25
122.82,10.81,11.39
122.99,10.79,11.58
123.16,10.77,11.76
123.33,10.76,11.87
123.50,10.74,12.05
123.67,10.72,12.24
123.84,10.71,12.33
124.01,10.69,12.50
124.18,10.68,12.71
124.35,10.66,12.81
124.52,10.64,12.99
124.69,10.63,13.10
124.86,10.61,13.21
125.03,10.60,13.37
125.20,10.58,13.48
125.37,10.57,13.65
125.54,10.55,13.74
125.71,10.53,13.84
125.88,10.52,14.00
126.05,10.50,14.12
126.22,10.49,14.25
126.39,10.47,14.38
126.56,10.46,14.47
126.73,10.44,14.57
126.90,10.43,14.67
127.07,10.41,14.76
127.24,10.40,14.87
127.41,10.38,14.97
127.58,10.37,15.06
127.75,10.35,15.10
127.92,10.34,15.23
128.09,10.32,15.31
128.26,10.31,15.42
128.43,10.29,15.49
128.60,10.28,15.59
128.77,10.26,15.66
128.94,10.25,15.75
129.11,10.23,15.83
129.28,10.22,15.89
129.45,10.20,15.98
129.62,10.19,16.02
129.79,10.17,16.13
129.96,10.16,16.17
130.13,10.14,16.25
130.30,10.13,16.30
130.47,10.11,16.40
130.64,10.10,16.45
130.81,10.08,16.52
130.98,10.07,16.57
131.15,10.06,16.64
131.32,10.04,16.68
131.49,10.03,16.74
131.66,10.01,16.79
131.83,10.00,16.82
132.00,9.98,16.89
132.17,9.97,16.90
